"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.880028802E0,1.923744380E-2,-5.759916306E-1,2.349910736E-1
1.885013229E0,3.412406147E-2,-5.942866802E-1,3.476686478E-1
1.889997656E0,-1.727356017E-2,-5.690753460E-1,4.971809387E-1
1.894982083E0,-7.763801515E-2,-5.249528885E-1,6.264286041E-1
1.899966510E0,-1.425357759E-1,-4.670729637E-1,7.499160767E-1
1.904950938E0,-1.457140893E-1,-4.290835857E-1,8.393096924E-1
1.909935365E0,-1.447864026E-1,-3.540832996E-1,8.997325897E-1
1.914919792E0,-1.157738417E-1,-2.806620598E-1,9.172954559E-1
1.919904219E0,-9.645064175E-2,-1.899106503E-1,8.923931122E-1
1.924888646E0,-1.100792289E-1,-5.833005905E-2,8.254175186E-1
1.929873073E0,-1.038016528E-1,6.620407104E-2,7.262372971E-1
1.934857500E0,-7.774175704E-2,2.028424740E-1,6.045761108E-1
1.939841927E0,-5.612331629E-2,3.326876163E-1,4.985256195E-1
1.944826354E0,-3.914190084E-2,4.891376495E-1,3.794231415E-1
1.949810781E0,-3.232538700E-3,6.293363571E-1,2.568311691E-1
1.954795208E0,3.696590662E-2,7.536208630E-1,1.022081375E-1
1.959779635E0,9.077185392E-2,8.811242580E-1,4.402637482E-2
1.964764063E0,6.768304110E-2,8.600213528E-1,2.444171906E-2
1.969748490E0,1.011570692E-1,8.531990051E-1,9.816169739E-3
1.974732917E0,2.274204791E-1,9.362258911E-1,-6.627368927E-2
1.979717344E0,3.323408961E-1,1.070370197E0,-3.710842133E-2
1.984701771E0,4.736907184E-1,1.179087639E0,2.052307129E-2
1.989686198E0,5.048350692E-1,1.195864677E0,2.023696899E-3
1.994670625E0,5.036908984E-1,1.050386429E0,-8.727359772E-2
1.999655052E0,5.847286582E-1,9.151449203E-1,-1.946210861E-1
2.004639479E0,6.757629514E-1,8.520276546E-1,-2.487363815E-1
2.009623906E0,7.190541625E-1,7.894480228E-1,-2.454128265E-1
2.014608333E0,6.479698420E-1,7.132966518E-1,-2.706604004E-1
2.019592760E0,5.061795712E-1,5.810923576E-1,-3.385438919E-1
2.024577188E0,3.798426092E-1,4.266371727E-1,-3.727684021E-1
2.029561615E0,2.880443633E-1,2.929499149E-1,-3.451642990E-1
2.034546042E0,2.397810519E-1,1.512174606E-1,-2.704353333E-1
2.039530469E0,1.919932514E-1,1.410007477E-3,-2.296609879E-1
2.044514896E0,1.544680297E-1,-1.326625347E-1,-1.940689087E-1
2.049499323E0,1.322410256E-1,-2.465281487E-1,-1.588115692E-1
2.054483750E0,1.016473174E-1,-2.976174355E-1,-1.096420288E-1
2.059468177E0,9.102240950E-2,-3.578748703E-1,-7.983779907E-2
2.064452604E0,9.071291238E-2,-3.987324238E-1,-7.398986816E-2
2.069437031E0,9.113585204E-2,-4.346456528E-1,-1.013774872E-1
2.074421458E0,1.113965511E-1,-4.514591694E-1,-1.711978912E-1
2.079405885E0,1.134886891E-1,-4.635281563E-1,-2.451305389E-1
2.084390313E0,1.166641191E-1,-4.471001625E-1,-3.231582642E-1
2.089374740E0,1.109455824E-1,-4.355058670E-1,-4.053058624E-1
2.094359167E0,1.343840957E-1,-4.048159122E-1,-4.915933609E-1
2.099343594E0,1.627871245E-1,-3.740370274E-1,-5.440549850E-1
2.104328021E0,1.673754901E-1,-3.525698185E-1,-5.962505341E-1
2.109312448E0,1.860507429E-1,-3.402397633E-1,-6.339750290E-1
2.114296875E0,1.853966862E-1,-3.226282597E-1,-6.431417465E-1
2.119281302E0,1.940934211E-1,-2.996325493E-1,-6.003036499E-1
2.124265729E0,2.023031265E-1,-2.809910774E-1,-5.580511093E-1
2.129250156E0,1.817449927E-1,-2.810108662E-1,-5.448303223E-1
2.134234583E0,1.706276536E-1,-2.947885990E-1,-5.176630020E-1
2.139219010E0,1.785646379E-1,-2.938644886E-1,-4.908533096E-1
2.144203438E0,1.483877599E-1,-2.785084248E-1,-4.405965805E-1
2.149187865E0,9.942798316E-2,-2.677855492E-1,-3.623590469E-1
2.154172292E0,7.457052171E-2,-2.571525574E-1,-3.037624359E-1
2.159156719E0,3.091913462E-2,-2.515532970E-1,-3.025569916E-1
2.164141146E0,-7.897119969E-3,-2.510437965E-1,-2.964963913E-1
2.169125573E0,-2.305898815E-2,-2.319371700E-1,-3.235721588E-1
2.174110000E0,-3.851644322E-2,-1.991374493E-1,-3.692626953E-1
2.179094427E0,-5.006130785E-2,-1.527111530E-1,-3.954477310E-1
2.184078854E0,-4.359930009E-2,-7.847690582E-2,-4.355516434E-1
2.189063281E0,-3.356618807E-2,-3.354978561E-2,-4.942464828E-1
2.194047708E0,1.311044022E-2,3.469467163E-2,-5.429430008E-1
2.199032135E0,2.503339201E-2,6.937289238E-2,-5.628423691E-1
2.204016563E0,7.840973139E-2,1.231930256E-1,-5.922470093E-1
2.209000990E0,1.208040267E-1,1.771483421E-1,-5.599069595E-1
2.213985417E0,1.622015685E-1,2.264413834E-1,-4.900560379E-1
2.218969844E0,2.027155906E-1,2.570114136E-1,-4.305458069E-1
2.223954271E0,2.140937746E-1,2.736651897E-1,-3.527593613E-1
2.228938698E0,2.204664052E-1,2.669246197E-1,-2.473125458E-1
2.233923125E0,2.218367010E-1,2.701261044E-1,-1.523838043E-1
2.238907552E0,1.898327172E-1,2.592983246E-1,-3.933811188E-2
2.243891979E0,1.771104485E-1,2.344126701E-1,9.647941589E-2
2.248876406E0,1.885588467E-1,2.287290096E-1,1.979331970E-1
2.253860833E0,2.003004551E-1,2.087020874E-1,2.701129913E-1
2.258845260E0,1.745314002E-1,1.887941360E-1,3.464641571E-1
2.263829688E0,1.445947438E-1,1.641106606E-1,4.032649994E-1
2.268814115E0,1.199181080E-1,1.583862305E-1,4.359474182E-1
2.273798542E0,9.555655718E-2,1.573159695E-1,4.874105453E-1
2.278782969E0,8.573486656E-2,1.323215961E-1,5.242776871E-1
2.283767396E0,9.525723755E-2,1.262912750E-1,6.131649017E-1
2.288751823E0,1.289622784E-1,1.150310040E-1,6.777725220E-1
2.293736250E0,1.632486433E-1,1.173338890E-1,7.041454315E-1
2.298720677E0,1.650386602E-1,9.965133667E-2,6.974239349E-1
2.303705104E0,1.489970535E-1,8.569502831E-2,6.674499512E-1
2.308689531E0,1.438020170E-1,8.483076096E-2,5.859632492E-1
2.313673958E0,1.158617511E-1,8.275175095E-2,4.628734589E-1
2.318658385E0,1.124780923E-1,1.033563614E-1,2.794818878E-1
2.323642813E0,1.234289855E-1,1.420493126E-1,1.976156235E-1
2.328627240E0,1.625597030E-1,2.082238197E-1,1.546831131E-1
2.333611667E0,1.868939102E-1,2.542622089E-1,9.334278107E-2
2.338596094E0,1.635791361E-1,2.802348137E-1,9.036064148E-3
2.343580521E0,1.264554858E-1,2.767138481E-1,-6.001949310E-2
2.348564948E0,1.041602567E-1,2.726328373E-1,-1.567611694E-1
2.353549375E0,5.368755758E-2,2.490527630E-1,-2.334880829E-1
2.358533802E0,-1.086086407E-2,2.016344070E-1,-3.284463882E-1
2.363518229E0,-7.548944652E-2,1.783080101E-1,-4.273319244E-1
2.368502656E0,-1.448927820E-1,1.745171547E-1,-5.397596359E-1
2.373487083E0,-1.952469796E-1,1.666500568E-1,-6.277456284E-1
2.378471510E0,-2.217562497E-1,1.596844196E-1,-6.583318710E-1
2.383455938E0,-2.198602557E-1,1.443090439E-1,-6.653165817E-1
2.388440365E0,-2.180057466E-1,1.208829880E-1,-6.632566452E-1
2.393424792E0,-2.349629551E-1,9.431815147E-2,-6.522703171E-1
2.398409219E0,-2.277023494E-1,8.348655701E-2,-6.133823395E-1
2.403393646E0,-2.438248843E-1,8.345842361E-2,-5.230646133E-1
2.408378073E0,-2.214248925E-1,7.020592690E-2,-4.623937607E-1
2.413362500E0,-1.893250644E-1,5.323815346E-2,-4.025907516E-1
2.418346927E0,-1.665431857E-1,2.294254303E-2,-3.388423920E-1
2.423331354E0,-1.486221105E-1,7.580995560E-3,-2.425556183E-1
2.428315781E0,-1.406196803E-1,-7.506847382E-3,-1.566219330E-1
2.433300208E0,-1.093317047E-1,-4.151177406E-2,-9.987354279E-2
2.438284635E0,-1.073504165E-1,-7.072758675E-2,-3.400230408E-2
2.443269063E0,-1.200514138E-1,-1.096818447E-1,3.151321411E-2
2.448253490E0,-1.284240335E-1,-1.251025200E-1,9.669303894E-2
2.453237917E0,-1.369619071E-1,-1.504735947E-1,1.663055420E-1
2.458222344E0,-1.122004688E-1,-1.763608456E-1,2.261247635E-1
2.463206771E0,-1.065131798E-1,-1.978664398E-1,2.619295120E-1
2.468191198E0,-9.589043260E-2,-2.056751251E-1,2.692279816E-1
2.473175625E0,-1.513576806E-1,-2.234010696E-1,2.339172363E-1
2.478160052E0,-1.868582368E-1,-2.128279209E-1,2.037801743E-1
2.483144479E0,-2.074117810E-1,-1.929426193E-1,1.454410553E-1
2.488128906E0,-2.227071822E-1,-1.730773449E-1,1.017789841E-1
2.493113333E0,-2.187558413E-1,-1.768288612E-1,7.736206055E-2
2.498097760E0,-2.196846604E-1,-1.517188549E-1,3.877258301E-2
2.503082188E0,-2.256174386E-1,-1.358306408E-1,1.931190491E-2
2.508066615E0,-2.081779540E-1,-1.053938866E-1,6.157493591E-2
2.513051042E0,-1.863711625E-1,-7.971787453E-2,1.223869324E-1
2.518035469E0,-1.555630565E-1,-7.315444946E-2,1.826553345E-1
2.523019896E0,-1.394659579E-1,-4.300165176E-2,2.329616547E-1
2.528004323E0,-8.094546944E-2,-1.809334755E-2,2.639493942E-1
2.532988750E0,-3.239760548E-2,1.086878777E-2,2.806215286E-1
2.537973177E0,1.725314185E-3,5.329918861E-2,2.736196518E-1
2.542957604E0,3.107767738E-2,8.534336090E-2,2.478904724E-1
2.547942031E0,6.040630490E-2,1.166334152E-1,2.130670547E-1
2.552926458E0,9.911062568E-2,1.471757889E-1,1.977167130E-1
2.557910885E0,1.327205449E-1,1.627314091E-1,2.396640778E-1
2.562895313E0,1.898149401E-1,1.776225567E-1,2.624759674E-1
2.567879740E0,1.989030838E-1,1.728122234E-1,2.663307190E-1
2.572864167E0,2.036088109E-1,1.673121452E-1,2.324514389E-1
2.577848594E0,2.087470591E-1,1.373364925E-1,1.706695557E-1
2.582833021E0,2.003123313E-1,1.497638226E-1,1.191320419E-1
2.587817448E0,1.879443824E-1,1.520075798E-1,8.725261688E-2
2.592801875E0,1.575468779E-1,1.585445404E-1,1.308345795E-2
2.597786302E0,1.328872740E-1,1.456942558E-1,-7.457065582E-2
2.602770729E0,9.944732487E-2,1.375558376E-1,-1.614265442E-1
2.607755156E0,9.500610828E-2,1.438796520E-1,-2.001199722E-1
2.612739583E0,8.127500117E-2,1.173524857E-1,-2.481508255E-1
2.617724010E0,3.933757544E-2,1.010329723E-1,-3.054609299E-1
2.622708438E0,2.639852464E-3,9.498047829E-2,-3.720331192E-1
2.627692865E0,-4.322396964E-2,8.030867577E-2,-4.431190491E-1
2.632677292E0,-9.845898300E-2,7.147884369E-2,-4.665079117E-1
2.637661719E0,-1.443126202E-1,5.899071693E-2,-4.901065826E-1
2.642646146E0,-1.858339757E-1,4.292201996E-2,-4.759473801E-1
2.647630573E0,-1.997418106E-1,1.375460625E-2,-4.718179703E-1
2.652615000E0,-2.100364864E-1,-4.708290100E-3,-4.396286011E-1
2.657599427E0,-2.024043053E-1,-3.169679642E-2,-3.605613708E-1
2.662583854E0,-1.482604444E-1,-4.354214668E-2,-2.681865692E-1
2.667568281E0,-8.570877463E-2,-5.955576897E-2,-1.720314026E-1
2.672552708E0,-6.660734117E-2,-7.059073448E-2,-6.247329712E-2
2.677537135E0,-3.335068375E-2,-9.568190575E-2,-1.349449158E-3
2.682521563E0,-4.808701575E-3,-1.064624786E-1,5.932807922E-2
2.687505990E0,9.590074420E-3,-1.126463413E-1,1.385946274E-1
2.692490417E0,4.288346320E-2,-1.097164154E-1,2.363681793E-1
2.697474844E0,6.171288341E-2,-1.215381622E-1,2.765369415E-1
2.702459271E0,6.140170246E-2,-1.433858871E-1,3.118724823E-1
2.707443698E0,5.181924999E-2,-1.419851780E-1,3.281908035E-1
2.712428125E0,1.886480302E-2,-1.412231922E-1,3.303794861E-1
2.717412552E0,-2.273971587E-2,-1.362519264E-1,2.900314331E-1
2.722396979E0,-6.827982515E-2,-1.365082264E-1,2.407016754E-1
2.727381406E0,-1.178673580E-1,-1.371061802E-1,2.061681747E-1
2.732365833E0,-1.432586610E-1,-1.331019402E-1,1.719846725E-1
2.737350260E0,-1.351778209E-1,-1.149892807E-1,1.571216583E-1
2.742334688E0,-1.080523878E-1,-9.233474731E-2,9.492206573E-2
2.747319115E0,-9.974852204E-2,-7.467174530E-2,5.226135254E-2
2.752303542E0,-1.148875207E-1,-2.392220497E-2,9.965896606E-3
2.757287969E0,-1.056055725E-1,1.690316200E-2,-7.470321655E-2
2.762272448E0,-1.246121824E-1,4.328393936E-2,-1.539659500E-1
2.767256927E0,-1.433459669E-1,6.498241425E-2,-2.231807709E-1
2.772241406E0,-1.384163350E-1,7.738685608E-2,-3.204631805E-1
2.777225885E0,-1.388800144E-1,9.966659546E-2,-3.649005890E-1
2.782210365E0,-1.260851175E-1,1.270878315E-1,-3.712253571E-1
2.787194844E0,-1.096771210E-1,1.358196735E-1,-3.587322235E-1
2.792179323E0,-8.959801495E-2,1.307194233E-1,-3.370561600E-1
2.797163802E0,-7.512295246E-2,1.166539192E-1,-2.967748642E-1
2.802148281E0,-7.082717121E-2,8.400678635E-2,-2.569570541E-1
2.807132760E0,-4.793109000E-2,6.122899055E-2,-1.937742233E-1
2.812117240E0,-1.589298248E-2,2.924442291E-2,-1.359081268E-1
2.817101719E0,1.748964190E-3,1.172924042E-2,-7.850551605E-2
2.822086198E0,1.942820847E-2,-1.993179321E-2,-2.155876160E-2
2.827070677E0,4.212495685E-2,-3.727364540E-2,2.549839020E-2
2.832055156E0,5.097767711E-2,-4.031920433E-2,3.897380829E-2
2.837039635E0,4.141151905E-2,-5.763220787E-2,2.862262726E-2
2.842024115E0,3.248728812E-2,-6.050777435E-2,2.309608459E-2
2.847008594E0,5.196437240E-3,-5.861425400E-2,-6.114006042E-3
2.851993073E0,-2.233043313E-3,-7.083916664E-2,-4.937267303E-2
2.856977552E0,-2.808976173E-2,-7.322716713E-2,-5.436801910E-2
2.861962031E0,-2.961944044E-2,-6.120657921E-2,-3.087997437E-2
2.866946510E0,-4.535146058E-2,-5.873680115E-2,-7.603645325E-3
2.871930990E0,-5.628928542E-2,-5.633902550E-2,-1.774024963E-2
2.876915469E0,-7.663178444E-2,-5.890464783E-2,-5.145645142E-2
2.881899948E0,-8.733493090E-2,-4.730534554E-2,-1.085920334E-1
2.886884427E0,-8.876980841E-2,-2.645635605E-2,-1.224603653E-1
2.891868906E0,-9.542469680E-2,-1.527953148E-2,-1.172266006E-1
2.896853385E0,-8.363965154E-2,2.439188957E-2,-1.025886536E-1
2.901837865E0,-5.842378736E-2,4.018568993E-2,-6.916999817E-2
2.906822292E0,-6.707340479E-2,4.160308838E-2,-6.927776337E-2
2.911806719E0,-4.716953635E-2,2.876448631E-2,-7.413291931E-2
2.916791146E0,-4.614470899E-2,1.138257980E-2,-8.372879028E-2
2.921775573E0,-3.547523916E-2,1.308894157E-2,-6.473064423E-2
2.926760000E0,-3.437185287E-2,1.012992859E-2,-1.268863678E-2
2.931744427E0,-3.361555934E-2,1.208925247E-2,2.461147308E-2
2.936728854E0,-1.399670541E-2,1.413011551E-2,5.681037903E-2
2.941713281E0,1.516947150E-2,1.957893372E-3,6.973361969E-2
2.946693958E0,2.087275684E-2,-6.639957428E-4,6.833362579E-2
2.951674635E0,3.155395389E-3,1.338243484E-3,5.751419067E-2
2.956655729E0,-6.030499935E-5,-6.223917007E-3,7.054996490E-2
2.961637344E0,-3.644746542E-2,9.773969650E-3,1.025695801E-1
2.966619583E0,-6.319727004E-2,2.558875084E-2,1.343383789E-1
2.971602500E0,-8.034169674E-2,2.213120461E-2,1.326589584E-1
2.976586146E0,-7.831847668E-2,2.810120583E-2,1.310329437E-1
2.981570521E0,-7.595045865E-2,3.861999512E-2,1.484823227E-1
2.986555625E0,-4.450683296E-2,2.990603447E-2,1.183748245E-1
2.991541406E0,-4.605719447E-2,4.005932808E-2,7.911109924E-2
2.996527760E0,-5.694285035E-2,6.422042847E-2,4.023838043E-2
3.001514583E0,-5.353781581E-2,9.301853180E-2,2.064990997E-2
3.006501771E0,-5.066263676E-2,1.169166565E-1,-2.256488800E-2
3.011489219E0,-3.866229951E-2,1.407561302E-1,-5.123615265E-2
3.016476771E0,-8.067518473E-3,1.360952854E-1,-9.399509430E-2
3.021464323E0,3.172913194E-2,1.411666870E-1,-9.373760223E-2
3.026448750E0,6.167498231E-2,1.559386253E-1,-1.220693588E-1
3.031433177E0,6.290765107E-2,1.516458988E-1,-1.264429092E-1
3.036417604E0,5.962185562E-2,1.426942348E-1,-1.402912140E-1
3.041402031E0,6.135223806E-2,1.338222027E-1,-1.635169983E-1
3.046386458E0,5.858947337E-2,1.108310223E-1,-1.770648956E-1
3.051370885E0,1.818001270E-2,9.292912483E-2,-2.095441818E-1
3.056355313E0,-1.700930297E-2,7.522606850E-2,-2.417659760E-1
3.061339740E0,-5.650839210E-2,6.261110306E-2,-2.880344391E-1
3.066324167E0,-7.688635588E-2,5.508637428E-2,-3.007745743E-1
3.071308594E0,-9.262582660E-2,6.695270538E-2,-2.660598755E-1
3.076293021E0,-1.325171590E-1,6.960511208E-2,-2.270479202E-1
3.081277448E0,-1.440766156E-1,6.292629242E-2,-1.742019653E-1
3.086261875E0,-1.702279449E-1,3.744864464E-2,-1.551008224E-1
3.091246302E0,-1.679565609E-1,2.162432671E-2,-1.361427307E-1
3.096230729E0,-1.706604660E-1,5.922079086E-3,-1.363382339E-1
3.101215156E0,-1.641977727E-1,2.367758751E-2,-1.413230896E-1
3.106199583E0,-1.581901014E-1,2.717566490E-2,-1.178388596E-1
3.111184010E0,-1.195876896E-1,5.936884880E-2,-9.465599060E-2
3.116168438E0,-6.718221307E-2,9.162807465E-2,-8.604335785E-2
3.121152865E0,-3.405925632E-2,1.098096371E-1,-8.241271973E-2
3.126137292E0,-1.246631145E-3,1.235256195E-1,-3.149318695E-2
3.131121719E0,4.565715790E-2,1.423635483E-1,2.356910706E-2
3.136106146E0,7.352682948E-2,1.329960823E-1,7.801532745E-2
3.141090573E0,1.017766595E-1,1.429998875E-1,1.509084702E-1
3.146075000E0,1.023384035E-1,1.245861053E-1,2.089233398E-1
3.151059427E0,5.650955439E-2,1.205306053E-1,2.522621155E-1
3.156043854E0,2.598434687E-3,1.163687706E-1,2.810831070E-1
3.161028281E0,-4.539844394E-2,9.750986099E-2,3.146257401E-1
3.166012708E0,-1.067553461E-1,7.342290878E-2,2.864217758E-1
3.170997135E0,-1.534788609E-1,5.368995667E-2,2.539310455E-1
3.175981563E0,-1.766574383E-1,5.716395378E-2,2.124671936E-1
3.180965990E0,-1.720619798E-1,8.365225792E-2,2.095766068E-1
3.185950417E0,-1.730670333E-1,1.092689037E-1,1.974353790E-1
3.190934844E0,-1.556647420E-1,1.388731003E-1,1.475963593E-1
3.195919740E0,-1.198816895E-1,1.344909668E-1,9.834671021E-2
3.200904063E0,-7.991629839E-2,1.344957352E-1,4.490089417E-2
3.205888385E0,-4.053384066E-2,1.531958580E-1,1.502037048E-3
3.210872708E0,-1.547098160E-3,1.479463577E-1,-3.676891327E-2
3.215857031E0,1.794388890E-2,1.618816853E-1,-6.053829193E-2
3.220841354E0,3.721144795E-2,1.854445934E-1,-7.470703125E-2
3.225825677E0,6.099417806E-2,1.806678772E-1,-8.889198303E-2
3.230810000E0,6.084284186E-2,1.763257980E-1,-9.360980988E-2
3.235794323E0,7.517708838E-2,1.724178791E-1,-6.994056702E-2
3.240778646E0,8.956399560E-2,1.783874035E-1,-5.609035492E-2
3.245762969E0,7.589034736E-2,1.609642506E-1,-4.248714447E-2
3.250747292E0,4.873347282E-2,1.297907829E-1,-1.011180878E-2
3.255731615E0,-6.319642067E-3,9.922432899E-2,7.630348206E-3
3.260715990E0,-6.547644734E-2,7.376050949E-2,5.843448639E-2
3.265700417E0,-1.050332189E-1,5.325269699E-2,1.088237762E-1
3.270684896E0,-1.348327994E-1,9.067535400E-3,1.493358612E-1
3.275669375E0,-1.503599882E-1,-2.085924149E-2,1.848907471E-1
3.280653854E0,-1.706423163E-1,-4.144048691E-2,1.823101044E-1
3.285638333E0,-2.002666593E-1,-5.765676498E-2,1.562166214E-1
3.290622813E0,-2.154494226E-1,-6.000280380E-2,1.400289536E-1
3.295607292E0,-2.164271474E-1,-5.814290047E-2,1.004390717E-1
3.300591771E0,-1.795580685E-1,-6.141209602E-2,5.181312561E-2
3.305576250E0,-1.432867050E-1,-3.172588348E-2,1.794528961E-2
3.310560729E0,-7.919731736E-2,6.998777390E-3,-1.082706451E-2
3.315545208E0,-3.011891246E-2,2.145743370E-2,-4.404258728E-2
3.320529688E0,2.315229177E-2,4.999089241E-2,-9.596252441E-2
3.325514167E0,4.735973477E-2,7.358789444E-2,-1.427240372E-1
3.330498646E0,6.178158522E-2,8.290052414E-2,-1.416730881E-1
3.335483125E0,5.224823952E-2,8.283901215E-2,-1.549549103E-1
3.340467604E0,4.723709822E-2,7.827758789E-2,-1.729784012E-1
3.345452083E0,1.833575964E-2,7.415032387E-2,-1.862583160E-1
3.350436563E0,3.628343344E-3,6.560206413E-2,-1.995477676E-1
3.355421042E0,-3.505799174E-2,5.276536942E-2,-2.318792343E-1
3.360405521E0,-7.382231951E-2,4.526162148E-2,-2.451400757E-1
3.365390000E0,-9.363868833E-2,3.834438324E-2,-2.727451324E-1
3.370374479E0,-9.007996321E-2,3.685355186E-2,-2.956218719E-1
3.375358958E0,-6.335806847E-2,4.539370537E-2,-2.710361481E-1
3.380343438E0,-5.145215988E-2,5.453729630E-2,-2.659101486E-1
3.385327917E0,-1.148858666E-2,6.892704964E-2,-2.278108597E-1
3.390312396E0,2.824068069E-2,6.934070587E-2,-1.711711884E-1
3.395296875E0,6.778705120E-2,7.949113846E-2,-1.198320389E-1
3.400281354E0,1.069987118E-1,8.501315117E-2,-6.424236298E-2
3.405265833E0,1.696698070E-1,1.001422405E-1,3.309249878E-4
3.410250313E0,1.749033779E-1,1.056663990E-1,7.386398315E-2
3.415234792E0,1.854583621E-1,1.158094406E-1,1.800813675E-1
3.420219271E0,2.061413378E-1,1.063551903E-1,2.428970337E-1
3.425203750E0,2.227639258E-1,8.690953255E-2,2.911872864E-1
3.430188177E0,2.114753425E-1,5.731415749E-2,2.966642380E-1
3.435172604E0,2.007005364E-1,5.103325844E-2,2.881126404E-1
3.440157031E0,1.758953929E-1,4.412913322E-2,2.751359940E-1
3.445141458E0,1.653865427E-1,6.998872757E-2,2.292175293E-1
3.450125885E0,1.595433205E-1,7.625555992E-2,2.170553207E-1
3.455110313E0,1.440493464E-1,7.738876343E-2,1.908636093E-1
3.460094740E0,1.380586326E-1,8.302450180E-2,1.934633255E-1
3.465079167E0,1.369390786E-1,5.988526344E-2,1.866331100E-1
3.470063594E0,1.455455124E-1,5.089807510E-2,1.799716949E-1
3.475048021E0,1.305883378E-1,2.750134468E-2,1.639633179E-1
3.480032448E0,9.704373777E-2,2.794766426E-2,1.386346817E-1
3.485016875E0,8.776736259E-2,1.874613762E-2,9.458541870E-2
3.490001302E0,5.508959293E-2,4.873752594E-3,8.415031433E-2
3.494985729E0,8.716106415E-3,1.020669937E-2,5.003356934E-2
3.499970156E0,-2.281481028E-2,1.343250275E-3,6.366062164E-2
3.504954583E0,-1.130044460E-2,-2.160048485E-2,2.490997314E-2
3.509939010E0,-4.633426666E-3,-4.416346550E-2,5.407333374E-3
3.514923438E0,-1.263117790E-2,-7.124614716E-2,-2.345561981E-2
3.519907865E0,-1.616385579E-2,-4.588127136E-2,-2.834320068E-2
3.524892292E0,-3.434309363E-2,-3.968191147E-2,-2.847003937E-2
3.529876719E0,-3.380736709E-2,-2.879500389E-2,-2.860736847E-2
3.534861146E0,-4.303872585E-2,9.391307831E-4,-2.398395538E-2
3.539841927E0,-5.250793695E-2,2.092099190E-2,-4.119873047E-4
3.544822708E0,-6.697523594E-2,5.967831612E-2,2.772045135E-2
3.549803906E0,-7.213637233E-2,6.947302818E-2,3.191852570E-2
3.554785625E0,-8.206951618E-2,8.373737335E-2,4.564762115E-2
3.559767969E0,-7.780802250E-2,6.924200058E-2,5.456352234E-2
3.564750990E0,-6.421482563E-2,6.887006760E-2,7.298564911E-2
3.569734740E0,-6.512814760E-2,7.315278053E-2,9.603309631E-2
3.574719219E0,-7.559838891E-2,6.770610809E-2,1.047115326E-1
3.579703854E0,-8.603110909E-2,6.220746040E-2,9.910583496E-2
3.584688490E0,-7.262143493E-2,5.190610886E-2,7.933807373E-2
3.589673802E0,-3.073534369E-2,3.679561615E-2,5.029487610E-2
3.594659688E0,1.094391942E-2,2.645778656E-2,3.103256226E-2
3.599646094E0,5.702325702E-2,3.045344353E-2,2.617454529E-2
3.604632917E0,1.071712971E-1,2.966928482E-2,3.559207916E-2
3.609620052E0,1.378123164E-1,4.789376259E-2,6.392097473E-2
3.614607396E0,1.350775659E-1,3.748512268E-2,3.028392792E-2
3.619594792E0,1.375773549E-1,5.091476440E-2,-3.061294556E-3
3.624581250E0,1.121758521E-1,4.994654655E-2,-1.710033417E-2
3.629565677E0,7.822874188E-2,6.798648834E-2,-4.524707794E-2
3.634550104E0,4.034104943E-2,8.583045006E-2,-7.787513733E-2
3.639534531E0,-1.560211182E-2,9.873056412E-2,-1.054449081E-1
3.644518958E0,-7.542359829E-2,1.115179062E-1,-1.755075455E-1
3.649503385E0,-1.438892782E-1,1.195425987E-1,-2.355098724E-1
3.654487813E0,-1.927622557E-1,1.323904991E-1,-2.665710449E-1
3.659472240E0,-2.035062909E-1,1.357266903E-1,-3.021621704E-1
3.664456667E0,-2.052243054E-1,1.487715244E-1,-3.328132629E-1
3.669441094E0,-1.934030950E-1,1.666018963E-1,-3.110532761E-1
3.674425521E0,-1.635179222E-1,1.795377731E-1,-3.037481308E-1
3.679409948E0,-1.537069380E-1,1.875727177E-1,-2.822704315E-1
3.684394375E0,-1.493920982E-1,1.765041351E-1,-2.609786987E-1
3.689378802E0,-1.455647945E-1,1.701874733E-1,-2.208538055E-1
3.694363229E0,-1.133200824E-1,1.637876034E-1,-1.810150146E-1
3.699347656E0,-1.143625379E-1,1.715033054E-1,-1.461820602E-1
3.704332083E0,-1.008676887E-1,1.505260468E-1,-1.353216171E-1
3.709316510E0,-1.061470807E-1,1.249840260E-1,-1.055498123E-1
3.714300938E0,-1.255270243E-1,1.234514713E-1,-9.978485107E-2
3.719285365E0,-1.445465982E-1,1.456303596E-1,-8.929634094E-2
